List,Display_Title,Grain,Column,Type,Required,Indexed,Choices,Column_Note,List_Note
MF_App_Config,MF App Config,One row per configuration key,Config_Key,Text,Y,Y,,,"Admin-managed, read-only to everyone else. This is the kill switch: when something breaks after a publish you flip MaintenanceMode rather than racing to unpublish. Every environment-variable value has a matching row here, so neither path is load-bearing alone."
MF_App_Config,MF App Config,One row per configuration key,Config_Value,Text,Y,N,,,"Admin-managed, read-only to everyone else. This is the kill switch: when something breaks after a publish you flip MaintenanceMode rather than racing to unpublish. Every environment-variable value has a matching row here, so neither path is load-bearing alone."
MF_App_Config,MF App Config,One row per configuration key,Config_Type,Choice,Y,N,String; Boolean; Number; Date,,"Admin-managed, read-only to everyone else. This is the kill switch: when something breaks after a publish you flip MaintenanceMode rather than racing to unpublish. Every environment-variable value has a matching row here, so neither path is load-bearing alone."
MF_App_Config,MF App Config,One row per configuration key,Description,Note,N,N,,,"Admin-managed, read-only to everyone else. This is the kill switch: when something breaks after a publish you flip MaintenanceMode rather than racing to unpublish. Every environment-variable value has a matching row here, so neither path is load-bearing alone."
MF_App_Config,MF App Config,One row per configuration key,Admin_Only,Boolean,Y,N,,,"Admin-managed, read-only to everyone else. This is the kill switch: when something breaks after a publish you flip MaintenanceMode rather than racing to unpublish. Every environment-variable value has a matching row here, so neither path is load-bearing alone."
MF_App_Config,MF App Config,One row per configuration key,Active_Flag,Boolean,Y,Y,,,"Admin-managed, read-only to everyone else. This is the kill switch: when something breaks after a publish you flip MaintenanceMode rather than racing to unpublish. Every environment-variable value has a matching row here, so neither path is load-bearing alone."
MF_Feature_Flags,MF Feature Flags,One row per feature,Feature_Key,Text,Y,Y,,,"Ship a new screen inside the published app while normal users still see the old one. Beats the manual old-screen/new-screen rename: no rebuild, and the rollback is a checkbox."
MF_Feature_Flags,MF Feature Flags,One row per feature,Feature_Name,Text,Y,N,,,"Ship a new screen inside the published app while normal users still see the old one. Beats the manual old-screen/new-screen rename: no rebuild, and the rollback is a checkbox."
MF_Feature_Flags,MF Feature Flags,One row per feature,Enabled_Prod,Boolean,Y,N,,,"Ship a new screen inside the published app while normal users still see the old one. Beats the manual old-screen/new-screen rename: no rebuild, and the rollback is a checkbox."
MF_Feature_Flags,MF Feature Flags,One row per feature,Enabled_Testers,Boolean,Y,N,,,"Ship a new screen inside the published app while normal users still see the old one. Beats the manual old-screen/new-screen rename: no rebuild, and the rollback is a checkbox."
MF_Feature_Flags,MF Feature Flags,One row per feature,Minimum_Role,Choice,Y,N,BASE_USER; PORTFOLIO_MANAGER; DEVELOPER,,"Ship a new screen inside the published app while normal users still see the old one. Beats the manual old-screen/new-screen rename: no rebuild, and the rollback is a checkbox."
MF_Feature_Flags,MF Feature Flags,One row per feature,Effective_Date,DateTime,N,N,,,"Ship a new screen inside the published app while normal users still see the old one. Beats the manual old-screen/new-screen rename: no rebuild, and the rollback is a checkbox."
MF_Feature_Flags,MF Feature Flags,One row per feature,Notes,Note,N,N,,,"Ship a new screen inside the published app while normal users still see the old one. Beats the manual old-screen/new-screen rename: no rebuild, and the rollback is a checkbox."
MF_App_Event_Log,MF App Event Log,One row per meaningful business event,Event_ID,Text,Y,Y,,,"Business telemetry, NOT click tracking. Answers 'why didn't Minot's 1119 show up' operationally, and 'how many manual interventions did we avoid' strategically. Append-only; never bind a gallery directly to it."
MF_App_Event_Log,MF App Event Log,One row per meaningful business event,Event_DateTime,DateTime,Y,Y,,,"Business telemetry, NOT click tracking. Answers 'why didn't Minot's 1119 show up' operationally, and 'how many manual interventions did we avoid' strategically. Append-only; never bind a gallery directly to it."
MF_App_Event_Log,MF App Event Log,One row per meaningful business event,User_UPN,Text,Y,Y,,,"Business telemetry, NOT click tracking. Answers 'why didn't Minot's 1119 show up' operationally, and 'how many manual interventions did we avoid' strategically. Append-only; never bind a gallery directly to it."
MF_App_Event_Log,MF App Event Log,One row per meaningful business event,Role,Text,N,N,,,"Business telemetry, NOT click tracking. Answers 'why didn't Minot's 1119 show up' operationally, and 'how many manual interventions did we avoid' strategically. Append-only; never bind a gallery directly to it."
MF_App_Event_Log,MF App Event Log,One row per meaningful business event,Portfolio_ID,Text,N,N,,,"Business telemetry, NOT click tracking. Answers 'why didn't Minot's 1119 show up' operationally, and 'how many manual interventions did we avoid' strategically. Append-only; never bind a gallery directly to it."
MF_App_Event_Log,MF App Event Log,One row per meaningful business event,Installation_ID,Text,N,Y,,,"Business telemetry, NOT click tracking. Answers 'why didn't Minot's 1119 show up' operationally, and 'how many manual interventions did we avoid' strategically. Append-only; never bind a gallery directly to it."
MF_App_Event_Log,MF App Event Log,One row per meaningful business event,Facility_ID,Text,N,N,,,"Business telemetry, NOT click tracking. Answers 'why didn't Minot's 1119 show up' operationally, and 'how many manual interventions did we avoid' strategically. Append-only; never bind a gallery directly to it."
MF_App_Event_Log,MF App Event Log,One row per meaningful business event,Event_Type,Choice,Y,Y,AppOpened; DocumentDiscovered; SubmissionCreated; VersionSuperseded; ClassificationSucceeded; ClassificationUncertain; ManualClassification; ExpectedItemMatched; QCAccepted; QCCorrectionRequired; QCWrongDocument; ExpectedGenerationFailed; ReconciliationMismatch; FlowFailure; PermissionDenied; MaintenanceModeBlocked,,"Business telemetry, NOT click tracking. Answers 'why didn't Minot's 1119 show up' operationally, and 'how many manual interventions did we avoid' strategically. Append-only; never bind a gallery directly to it."
MF_App_Event_Log,MF App Event Log,One row per meaningful business event,Record_ID,Text,N,Y,,,"Business telemetry, NOT click tracking. Answers 'why didn't Minot's 1119 show up' operationally, and 'how many manual interventions did we avoid' strategically. Append-only; never bind a gallery directly to it."
MF_App_Event_Log,MF App Event Log,One row per meaningful business event,Result,Choice,Y,N,Success; Warning; Failure,,"Business telemetry, NOT click tracking. Answers 'why didn't Minot's 1119 show up' operationally, and 'how many manual interventions did we avoid' strategically. Append-only; never bind a gallery directly to it."
MF_App_Event_Log,MF App Event Log,One row per meaningful business event,Error_Code,Text,N,N,,,"Business telemetry, NOT click tracking. Answers 'why didn't Minot's 1119 show up' operationally, and 'how many manual interventions did we avoid' strategically. Append-only; never bind a gallery directly to it."
MF_App_Event_Log,MF App Event Log,One row per meaningful business event,Error_Message,Note,N,N,,,"Business telemetry, NOT click tracking. Answers 'why didn't Minot's 1119 show up' operationally, and 'how many manual interventions did we avoid' strategically. Append-only; never bind a gallery directly to it."
MF_App_Event_Log,MF App Event Log,One row per meaningful business event,App_Version,Text,Y,N,,Which build produced this event. Essential when one environment holds released and unreleased code at once.,"Business telemetry, NOT click tracking. Answers 'why didn't Minot's 1119 show up' operationally, and 'how many manual interventions did we avoid' strategically. Append-only; never bind a gallery directly to it."
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Status_ID,Text,Y,Y,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,EOM_Item_ID,Text,Y,Y,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Reporting_Period,Text,Y,Y,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Fiscal_Year,Text,Y,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Portfolio_ID,Text,Y,Y,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Installation_ID,Text,Y,Y,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Installation_Name,Text,Y,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Facility_ID,Text,N,Y,,Null for Installation and Contract scope,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Facility_Name,Text,N,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Operating_Model,Text,N,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Contract_ID,Text,N,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Requirement_ID,Text,Y,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Requirement_Name,Text,Y,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Document_Code,Text,Y,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Requirement_Scope,Text,Y,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Authority_Status,Text,Y,N,,Carried through so the COP can dim provisional requirements too,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Scope_Confidence,Text,N,N,,A Proposed grain should be visibly provisional in the COP as well as in the app.,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Routing_Org,Text,N,N,,ANG EOY submissions route to NGB/A1X. A COP that cannot show routing cannot answer 'where did they go'.,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Component,Text,N,N,,"Active, ANG or AFRC.",Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Required_Flag,Boolean,Y,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Nominal_Due_Date,DateTime,Y,N,,"Leadership reporting uses the nominal dates, so 'the 5th' stays the 5th in a brief.",Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Effective_Due_Date,DateTime,Y,N,,What the status was evaluated against.,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Nominal_Final_Call_Date,DateTime,N,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Effective_Final_Call_Date,DateTime,N,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Due_Date_Adjusted,Boolean,N,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Received_Flag,Boolean,Y,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Initial_Submitted_DateTime,DateTime,N,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Initial_Submission_On_Time,Boolean,N,N,,What the base is told.,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Final_Evidence_On_Time,Boolean,N,N,,What leadership is told. Never show these two as bare booleans; translate them into a sentence.,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Version_No,Number,N,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,QC_Status,Text,N,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Final_Status,Text,Y,Y,,"The semantic string, copied verbatim from the item. This is the ONLY semantic column: Power BI labels with it and never re-derives it.",Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Status_Code,Number,Y,Y,,"0 Gray, 1 Red, 2 Yellow, 3 Green, 4 Blue, 5 Amber. Copied verbatim from the item. Power BI conditionally formats the whole COP matrix off this column and reproduces none of the logic.",Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Action_Owner,Text,Y,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Action_Required,Boolean,Y,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Package_State,Text,Y,N,,"Facility-level rollup: ACTION_REQUIRED | IN_REVIEW | COMPLETE | IN_PROGRESS | NOT_APPLICABLE. Computed over semantic statuses, never over colour codes — a colour rollup calls [ACCEPTED, NOT_DUE, NOT_DUE] Complete when it is IN_PROGRESS.",Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Days_Late,Number,N,N,,Magnitude. Amber and Red share an owner.,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Current_File_URL,URL,N,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_EOM_Status,MF EOM Status,One flat row per EOM item — the canonical Power BI fact,Generated_DateTime,DateTime,Y,N,,,Materialized by EOM-03. Power BI NEVER reconstructs workflow logic; it colours on Status_Code and labels with Final_Status. Every workflow decision is resolved before the report sees the row.
MF_Non_Duty_Day,MF Non Duty Day,One row per non-duty date,Non_Duty_ID,Text,Y,Y,,,"Federal holidays and wing down days. Resolves Nominal to Effective dates under NonDutyDay_Policy. A nominal suspense landing on a Saturday cannot be the date someone is held to, and a weekend suspense with no rule produces a monthly argument."
MF_Non_Duty_Day,MF Non Duty Day,One row per non-duty date,Date,DateTime,Y,Y,,,"Federal holidays and wing down days. Resolves Nominal to Effective dates under NonDutyDay_Policy. A nominal suspense landing on a Saturday cannot be the date someone is held to, and a weekend suspense with no rule produces a monthly argument."
MF_Non_Duty_Day,MF Non Duty Day,One row per non-duty date,Name,Text,Y,N,,"Independence Day, wing down day, and so on.","Federal holidays and wing down days. Resolves Nominal to Effective dates under NonDutyDay_Policy. A nominal suspense landing on a Saturday cannot be the date someone is held to, and a weekend suspense with no rule produces a monthly argument."
MF_Non_Duty_Day,MF Non Duty Day,One row per non-duty date,Scope_Type,Choice,Y,N,Enterprise; Portfolio; Installation,A federal holiday is Enterprise. A wing down day is one installation.,"Federal holidays and wing down days. Resolves Nominal to Effective dates under NonDutyDay_Policy. A nominal suspense landing on a Saturday cannot be the date someone is held to, and a weekend suspense with no rule produces a monthly argument."
MF_Non_Duty_Day,MF Non Duty Day,One row per non-duty date,Scope_ID,Text,N,Y,,Null when Scope_Type is Enterprise.,"Federal holidays and wing down days. Resolves Nominal to Effective dates under NonDutyDay_Policy. A nominal suspense landing on a Saturday cannot be the date someone is held to, and a weekend suspense with no rule produces a monthly argument."
MF_Non_Duty_Day,MF Non Duty Day,One row per non-duty date,Active_Flag,Boolean,Y,Y,,,"Federal holidays and wing down days. Resolves Nominal to Effective dates under NonDutyDay_Policy. A nominal suspense landing on a Saturday cannot be the date someone is held to, and a weekend suspense with no rule produces a monthly argument."
MF_Calendar_Event,MF Calendar Event,One row per authored calendar entry,Event_ID,Text,Y,Y,,,"Authored events only. Every expected item is ALREADY a dated event and is projected onto the calendar from MF_EOM_Item — duplicating them here would create two sources of truth for the same suspense. This list carries what the checklist cannot: assessments, data calls, reminders."
MF_Calendar_Event,MF Calendar Event,One row per authored calendar entry,Event_Type,Choice,Y,N,Suspense; Correction due; Assessment; Data call; Reminder,,"Authored events only. Every expected item is ALREADY a dated event and is projected onto the calendar from MF_EOM_Item — duplicating them here would create two sources of truth for the same suspense. This list carries what the checklist cannot: assessments, data calls, reminders."
MF_Calendar_Event,MF Calendar Event,One row per authored calendar entry,Title,Text,Y,N,,,"Authored events only. Every expected item is ALREADY a dated event and is projected onto the calendar from MF_EOM_Item — duplicating them here would create two sources of truth for the same suspense. This list carries what the checklist cannot: assessments, data calls, reminders."
MF_Calendar_Event,MF Calendar Event,One row per authored calendar entry,Event_Date,DateTime,Y,Y,,,"Authored events only. Every expected item is ALREADY a dated event and is projected onto the calendar from MF_EOM_Item — duplicating them here would create two sources of truth for the same suspense. This list carries what the checklist cannot: assessments, data calls, reminders."
MF_Calendar_Event,MF Calendar Event,One row per authored calendar entry,End_Date,DateTime,N,N,,,"Authored events only. Every expected item is ALREADY a dated event and is projected onto the calendar from MF_EOM_Item — duplicating them here would create two sources of truth for the same suspense. This list carries what the checklist cannot: assessments, data calls, reminders."
MF_Calendar_Event,MF Calendar Event,One row per authored calendar entry,All_Day,Boolean,Y,N,,,"Authored events only. Every expected item is ALREADY a dated event and is projected onto the calendar from MF_EOM_Item — duplicating them here would create two sources of truth for the same suspense. This list carries what the checklist cannot: assessments, data calls, reminders."
MF_Calendar_Event,MF Calendar Event,One row per authored calendar entry,Scope_Type,Choice,Y,N,Enterprise; Portfolio; Installation; Facility,,"Authored events only. Every expected item is ALREADY a dated event and is projected onto the calendar from MF_EOM_Item — duplicating them here would create two sources of truth for the same suspense. This list carries what the checklist cannot: assessments, data calls, reminders."
MF_Calendar_Event,MF Calendar Event,One row per authored calendar entry,Scope_ID,Text,N,Y,,,"Authored events only. Every expected item is ALREADY a dated event and is projected onto the calendar from MF_EOM_Item — duplicating them here would create two sources of truth for the same suspense. This list carries what the checklist cannot: assessments, data calls, reminders."
MF_Calendar_Event,MF Calendar Event,One row per authored calendar entry,Linked_Item_ID,Text,N,N,,EOM_Item_ID where the event annotates a real obligation.,"Authored events only. Every expected item is ALREADY a dated event and is projected onto the calendar from MF_EOM_Item — duplicating them here would create two sources of truth for the same suspense. This list carries what the checklist cannot: assessments, data calls, reminders."
MF_Calendar_Event,MF Calendar Event,One row per authored calendar entry,Status_Code,Number,Y,N,,"Copied from the linked item where there is one, so the calendar colours with the same six states as everything else.","Authored events only. Every expected item is ALREADY a dated event and is projected onto the calendar from MF_EOM_Item — duplicating them here would create two sources of truth for the same suspense. This list carries what the checklist cannot: assessments, data calls, reminders."
MF_Calendar_Event,MF Calendar Event,One row per authored calendar entry,Created_By,User,Y,N,,,"Authored events only. Every expected item is ALREADY a dated event and is projected onto the calendar from MF_EOM_Item — duplicating them here would create two sources of truth for the same suspense. This list carries what the checklist cannot: assessments, data calls, reminders."
MF_Calendar_Event,MF Calendar Event,One row per authored calendar entry,Created_DateTime,DateTime,Y,N,,,"Authored events only. Every expected item is ALREADY a dated event and is projected onto the calendar from MF_EOM_Item — duplicating them here would create two sources of truth for the same suspense. This list carries what the checklist cannot: assessments, data calls, reminders."
MF_Calendar_Event,MF Calendar Event,One row per authored calendar entry,Active_Flag,Boolean,Y,Y,,,"Authored events only. Every expected item is ALREADY a dated event and is projected onto the calendar from MF_EOM_Item — duplicating them here would create two sources of truth for the same suspense. This list carries what the checklist cannot: assessments, data calls, reminders."
MF_Access_Request,MF Access Request,One row per request for access to an installation the requester is not posted to,Request_ID,Text,Y,Y,,,"Modelled on how Teams handles a request to join. Someone who PCS'd but still owes their losing base a package requests that installation, with a justification and an expiry. The exception path to the GAL-derived model, not a parallel provisioning system."
MF_Access_Request,MF Access Request,One row per request for access to an installation the requester is not posted to,Requester_UPN,Text,Y,Y,,"Resolved identity, never a typed name.","Modelled on how Teams handles a request to join. Someone who PCS'd but still owes their losing base a package requests that installation, with a justification and an expiry. The exception path to the GAL-derived model, not a parallel provisioning system."
MF_Access_Request,MF Access Request,One row per request for access to an installation the requester is not posted to,Requester_Name,Text,Y,N,,Display only.,"Modelled on how Teams handles a request to join. Someone who PCS'd but still owes their losing base a package requests that installation, with a justification and an expiry. The exception path to the GAL-derived model, not a parallel provisioning system."
MF_Access_Request,MF Access Request,One row per request for access to an installation the requester is not posted to,Home_Installation,Text,N,N,,From the GAL. What identity already says.,"Modelled on how Teams handles a request to join. Someone who PCS'd but still owes their losing base a package requests that installation, with a justification and an expiry. The exception path to the GAL-derived model, not a parallel provisioning system."
MF_Access_Request,MF Access Request,One row per request for access to an installation the requester is not posted to,Requested_Installation_ID,Text,Y,Y,,,"Modelled on how Teams handles a request to join. Someone who PCS'd but still owes their losing base a package requests that installation, with a justification and an expiry. The exception path to the GAL-derived model, not a parallel provisioning system."
MF_Access_Request,MF Access Request,One row per request for access to an installation the requester is not posted to,Justification,Note,Y,N,,Required. A request with no reason cannot be judged.,"Modelled on how Teams handles a request to join. Someone who PCS'd but still owes their losing base a package requests that installation, with a justification and an expiry. The exception path to the GAL-derived model, not a parallel provisioning system."
MF_Access_Request,MF Access Request,One row per request for access to an installation the requester is not posted to,Requested_Until,DateTime,N,N,,"Sixty days by default. A handover window, not permanent rights.","Modelled on how Teams handles a request to join. Someone who PCS'd but still owes their losing base a package requests that installation, with a justification and an expiry. The exception path to the GAL-derived model, not a parallel provisioning system."
MF_Access_Request,MF Access Request,One row per request for access to an installation the requester is not posted to,Status,Choice,Y,Y,Pending; Approved; Denied; Expired,,"Modelled on how Teams handles a request to join. Someone who PCS'd but still owes their losing base a package requests that installation, with a justification and an expiry. The exception path to the GAL-derived model, not a parallel provisioning system."
MF_Access_Request,MF Access Request,One row per request for access to an installation the requester is not posted to,Decided_By,Text,N,N,,Must hold Can_Grant_Access.,"Modelled on how Teams handles a request to join. Someone who PCS'd but still owes their losing base a package requests that installation, with a justification and an expiry. The exception path to the GAL-derived model, not a parallel provisioning system."
MF_Access_Request,MF Access Request,One row per request for access to an installation the requester is not posted to,Decided_Date,DateTime,N,N,,,"Modelled on how Teams handles a request to join. Someone who PCS'd but still owes their losing base a package requests that installation, with a justification and an expiry. The exception path to the GAL-derived model, not a parallel provisioning system."
MF_Access_Request,MF Access Request,One row per request for access to an installation the requester is not posted to,Decision_Comment,Note,N,N,,,"Modelled on how Teams handles a request to join. Someone who PCS'd but still owes their losing base a package requests that installation, with a justification and an expiry. The exception path to the GAL-derived model, not a parallel provisioning system."
MF_Notification_Rule,MF Notification Rule,One row per notification trigger,Rule_ID,Text,Y,Y,,,"Notifications are a LIST, not code. Every rule has an Enabled toggle and a Digest flag, and the toggles are on an admin screen rather than inside a flow. Two rules ship enabled; everything else is tuned once the queue behaves."
MF_Notification_Rule,MF Notification Rule,One row per notification trigger,Trigger_Event,Choice,Y,Y,SubmissionCreated; StatusChanged; DueSoon; FirstSuspensePassed; FinalSuspensePassed; CorrectionSuspensePassed; PendingReviewAging; AccessRequested,,"Notifications are a LIST, not code. Every rule has an Enabled toggle and a Digest flag, and the toggles are on an admin screen rather than inside a flow. Two rules ship enabled; everything else is tuned once the queue behaves."
MF_Notification_Rule,MF Notification Rule,One row per notification trigger,Recipient_Type,Choice,Y,N,Submitter; Portfolio org box; Installation POC; Reviewer; Portfolio Manager; AFSVC,"An org box, a role or the submitter. A named person's mailbox is never a rule target.","Notifications are a LIST, not code. Every rule has an Enabled toggle and a Digest flag, and the toggles are on an admin screen rather than inside a flow. Two rules ship enabled; everything else is tuned once the queue behaves."
MF_Notification_Rule,MF Notification Rule,One row per notification trigger,Recipient_Address,Text,N,N,,Resolved from MF_Installation.Org_Box_Email where the type is an org box.,"Notifications are a LIST, not code. Every rule has an Enabled toggle and a Digest flag, and the toggles are on an admin screen rather than inside a flow. Two rules ship enabled; everything else is tuned once the queue behaves."
MF_Notification_Rule,MF Notification Rule,One row per notification trigger,Enabled,Boolean,Y,Y,,,"Notifications are a LIST, not code. Every rule has an Enabled toggle and a Digest flag, and the toggles are on an admin screen rather than inside a flow. Two rules ship enabled; everything else is tuned once the queue behaves."
